total_pop,pop_white_non_hisp,pop_black,pop_asian,pop_hispanic,median_hh_income,pop_poverty,pop_poverty_total,labor_force,unemployed,median_gross_rent,housing_units_total,housing_units_vacant,median_year_built,avg_household_size,lor_total,lor_2019_or_later,lor_2015_2018,lor_2010_2014,lor_2000_2009,lor_1990_1999,lor_1989_or_earlier,lang_total,lang_english_only,lang_spanish,lang_french,lang_chinese,lang_vietnamese,lang_tagalog,lang_korean,renter_households_total,burden_30_35,burden_35_40,burden_40_50,burden_50_plus,nativity_total,pop_foreign_born,citizenship_total,pop_naturalized,pop_noncitizen,hh_lang_total,hh_limited_eng_spanish,hh_limited_eng_indoeuropean,hh_limited_eng_apilang,hh_limited_eng_other,pub_assist_total,pub_assist_or_snap,renter_hh_total,renter_hh_no_vehicle,GEO_ID,state,county,tract,inc_dist_total,inc_under_10k,inc_10_15k,inc_15_20k,inc_20_25k,inc_25_30k,inc_30_35k,id,pct_white,pct_black,pct_asian,pct_hispanic,unemployment,poverty_rate,vacancy_rate,occupancy_rate,rent_burden,pct_lor_2019_or_later,pct_lor_2015_2018,pct_lor_2010_2014,pct_lor_2000_2009,pct_lor_1990_1999,pct_lor_1989_or_earlier,pct_lang_english_only,pct_lang_spanish,pct_lang_french,pct_lang_chinese,pct_lang_vietnamese,pct_lang_tagalog,pct_lang_korean,pct_foreign_born,pct_naturalized,pct_noncitizen,pct_limited_eng_spanish,pct_limited_eng_indoeuropean,pct_limited_eng_apilang,pct_limited_eng_other,pct_limited_eng_any,pct_pub_assist_or_snap,pct_renter_no_vehicle,pct_under_35k
4264.0,486.0,179.0,3197.0,280.0,178417.0,122.0,4264.0,2402.0,73.0,3117.0,1417.0,0.0,1983.0,3.01,4264.0,2992.0,382.0,985.0,1501.0,63.0,43.0,,,,,,,,,912.0,59.0,30.0,11.0,16.0,4264.0,2495.0,4264.0,875.0,1620.0,1417.0,9.0,0.0,86.0,20.0,1417.0,32.0,912.0,7.0,1400000US06001441523,06,001,441523,1417.0,9.0,0.0,16.0,0.0,0.0,0.0,441523,11.4,4.2,75.0,6.6,3.0,2.9,0.0,100.0,12.7,70.2,9.0,23.1,35.2,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,20.5,38.0,0.6,0.0,6.1,1.4,8.1,2.3,0.8,1.8
4111.0,215.0,15.0,3760.0,41.0,247656.0,48.0,4111.0,2207.0,45.0,3200.0,1335.0,88.0,1987.0,3.3,4111.0,1262.0,144.0,420.0,681.0,8.0,0.0,,,,,,,,,433.0,25.0,8.0,64.0,46.0,4111.0,2448.0,4111.0,1285.0,1163.0,1247.0,0.0,0.0,79.0,0.0,1247.0,17.0,433.0,37.0,1400000US06001441524,06,001,441524,1247.0,0.0,23.0,7.0,7.0,8.0,7.0,441524,5.2,0.4,91.5,1.0,2.0,1.2,6.6,93.4,33.0,30.7,3.5,10.2,16.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,31.3,28.3,0.0,0.0,6.3,0.0,6.3,1.4,8.5,4.2
1603.0,110.0,56.0,1136.0,181.0,186354.0,102.0,1599.0,827.0,18.0,3136.0,755.0,168.0,2014.0,2.61,1533.0,1001.0,143.0,626.0,232.0,0.0,0.0,,,,,,,,,367.0,4.0,50.0,10.0,33.0,1603.0,957.0,1603.0,213.0,744.0,587.0,12.0,0.0,33.0,0.0,587.0,8.0,367.0,56.0,1400000US06001441525,06,001,441525,587.0,10.0,0.0,0.0,0.0,0.0,0.0,441525,6.9,3.5,70.9,11.3,2.2,6.4,22.3,77.7,26.4,65.3,9.3,40.8,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,13.3,46.4,2.0,0.0,5.6,0.0,7.7,1.4,15.3,1.7
4774.0,1485.0,390.0,2027.0,685.0,189667.0,215.0,4742.0,2629.0,81.0,3312.0,1572.0,28.0,1966.0,3.07,4746.0,864.0,34.0,78.0,607.0,95.0,0.0,,,,,,,,,271.0,82.0,31.0,0.0,47.0,4774.0,1848.0,4774.0,1270.0,578.0,1544.0,0.0,8.0,57.0,0.0,1544.0,126.0,271.0,0.0,1400000US06001441601,06,001,441601,1544.0,52.0,0.0,57.0,9.0,12.0,11.0,441601,31.1,8.2,42.5,14.3,3.1,4.5,1.8,98.2,59.0,18.2,0.7,1.6,12.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,26.6,12.1,0.0,0.5,3.7,0.0,4.2,8.2,0.0,9.1
7509.0,2066.0,635.0,2578.0,1741.0,121667.0,248.0,7464.0,3619.0,40.0,2725.0,2431.0,155.0,1971.0,3.27,7437.0,3243.0,27.0,1734.0,1348.0,91.0,0.0,,,,,,,,,898.0,122.0,0.0,69.0,250.0,7509.0,2307.0,7509.0,1302.0,1005.0,2276.0,36.0,72.0,188.0,0.0,2276.0,124.0,898.0,83.0,1400000US06001441602,06,001,441602,2276.0,66.0,27.0,26.0,11.0,80.0,47.0,441602,27.5,8.5,34.3,23.2,1.1,3.3,6.4,93.6,49.1,43.6,0.4,23.3,18.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,17.3,13.4,1.6,3.2,8.3,0.0,13.0,5.4,9.2,11.3
3884.0,455.0,18.0,2480.0,774.0,133606.0,749.0,3884.0,1887.0,299.0,2294.0,1231.0,20.0,1979.0,3.16,3825.0,1974.0,15.0,586.0,1207.0,166.0,0.0,,,,,,,,,635.0,0.0,20.0,144.0,151.0,3884.0,2159.0,3884.0,1015.0,1144.0,1211.0,105.0,0.0,66.0,0.0,1211.0,125.0,635.0,150.0,1400000US06001441701,06,001,441701,1211.0,81.0,6.0,19.0,0.0,93.0,0.0,441701,11.7,0.5,63.9,19.9,15.8,19.3,1.6,98.4,49.6,51.6,0.4,15.3,31.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,26.1,29.5,8.7,0.0,5.5,0.0,14.1,10.3,23.6,16.4
5037.0,936.0,504.0,2601.0,816.0,99181.0,501.0,4969.0,2692.0,108.0,2598.0,2210.0,125.0,1986.0,2.36,4918.0,2567.0,397.0,1088.0,788.0,260.0,34.0,,,,,,,,,1056.0,98.0,88.0,107.0,321.0,5037.0,2255.0,5037.0,1189.0,1066.0,2085.0,0.0,168.0,161.0,0.0,2085.0,230.0,1056.0,54.0,1400000US06001441702,06,001,441702,2085.0,8.0,73.0,68.0,42.0,42.0,10.0,441702,18.6,10.0,51.6,16.2,4.0,10.1,5.7,94.3,58.1,52.2,8.1,22.1,16.0,5.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,23.6,21.2,0.0,8.1,7.7,0.0,15.8,11.0,5.1,11.7
6209.0,2007.0,110.0,3607.0,346.0,152667.0,443.0,6209.0,3274.0,49.0,2815.0,2387.0,139.0,1973.0,2.74,6159.0,2083.0,218.0,859.0,949.0,35.0,0.0,,,,,,,,,842.0,114.0,34.0,49.0,140.0,6209.0,2989.0,6209.0,1422.0,1567.0,2248.0,38.0,21.0,40.0,0.0,2248.0,132.0,842.0,125.0,1400000US06001441800,06,001,441800,2248.0,0.0,145.0,20.0,61.0,64.0,0.0,441800,32.3,1.8,58.1,5.6,1.5,7.1,5.8,94.2,40.0,33.8,3.5,13.9,15.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,22.9,25.2,1.7,0.9,1.8,0.0,4.4,5.9,14.8,12.9
3849.0,714.0,12.0,1937.0,924.0,163468.0,107.0,3849.0,2625.0,208.0,3267.0,1347.0,61.0,1985.0,2.97,3817.0,2681.0,318.0,1165.0,1150.0,47.0,1.0,,,,,,,,,963.0,40.0,8.0,73.0,75.0,3849.0,1834.0,3849.0,469.0,1365.0,1286.0,18.0,9.0,77.0,0.0,1286.0,19.0,963.0,0.0,1400000US06001441921,06,001,441921,1286.0,35.0,6.0,0.0,9.0,0.0,0.0,441921,18.6,0.3,50.3,24.0,7.9,2.8,4.5,95.5,20.4,70.2,8.3,30.5,30.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,12.2,35.5,1.4,0.7,6.0,0.0,8.1,1.5,0.0,3.9
5777.0,694.0,197.0,3958.0,750.0,132810.0,299.0,5551.0,3144.0,146.0,2621.0,2521.0,288.0,1982.0,2.48,5544.0,5170.0,438.0,2777.0,1564.0,352.0,0.0,,,,,,,,,2085.0,127.0,51.0,210.0,348.0,5777.0,3762.0,5777.0,1151.0,2611.0,2233.0,0.0,126.0,71.0,0.0,2233.0,182.0,2085.0,205.0,1400000US06001441923,06,001,441923,2233.0,129.0,2.0,73.0,25.0,0.0,25.0,441923,12.0,3.4,68.5,13.0,4.6,5.4,11.4,88.6,35.3,93.3,7.9,50.1,28.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,19.9,45.2,0.0,5.6,3.2,0.0,8.8,8.2,9.8,11.4
7199.0,1191.0,109.0,4638.0,748.0,177589.0,823.0,7199.0,4189.0,171.0,3027.0,2687.0,145.0,1981.0,2.83,7199.0,3428.0,533.0,1155.0,1607.0,97.0,36.0,,,,,,,,,1157.0,53.0,25.0,47.0,287.0,7199.0,3575.0,7199.0,1734.0,1841.0,2542.0,0.0,36.0,170.0,0.0,2542.0,70.0,1157.0,40.0,1400000US06001441924,06,001,441924,2542.0,84.0,0.0,13.0,20.0,94.0,26.0,441924,16.5,1.5,64.4,10.4,4.1,11.4,5.4,94.6,35.6,47.6,7.4,16.0,22.3,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,24.1,25.6,0.0,1.4,6.7,0.0,8.1,2.8,3.5,9.3
4210.0,540.0,137.0,2302.0,1038.0,112941.0,177.0,4210.0,2564.0,108.0,2389.0,1661.0,21.0,1976.0,2.57,4210.0,2996.0,382.0,765.0,1587.0,153.0,87.0,,,,,,,,,1180.0,101.0,56.0,192.0,121.0,4210.0,2195.0,4210.0,934.0,1261.0,1640.0,64.0,11.0,146.0,0.0,1640.0,210.0,1180.0,100.0,1400000US06001441926,06,001,441926,1640.0,83.0,12.0,0.0,25.0,0.0,69.0,441926,12.8,3.3,54.7,24.7,4.2,4.2,1.3,98.7,39.8,71.2,9.1,18.2,37.7,3.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,22.2,30.0,3.9,0.7,8.9,0.0,13.5,12.8,8.5,11.5
4229.0,821.0,158.0,2379.0,428.0,131792.0,281.0,4207.0,2353.0,43.0,2721.0,1747.0,182.0,1986.0,2.68,4200.0,3318.0,277.0,1308.0,1544.0,179.0,10.0,,,,,,,,,1220.0,109.0,52.0,70.0,230.0,4229.0,2265.0,4229.0,952.0,1313.0,1565.0,9.0,93.0,12.0,5.0,1565.0,87.0,1220.0,235.0,1400000US06001441927,06,001,441927,1565.0,74.0,59.0,20.0,9.0,36.0,0.0,441927,19.4,3.7,56.3,10.1,1.8,6.7,10.4,89.6,37.8,79.0,6.6,31.1,36.8,4.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6,22.5,31.0,0.6,5.9,0.8,0.3,7.6,5.6,19.3,12.7
3736.0,627.0,493.0,2020.0,292.0,151902.0,155.0,3725.0,2437.0,7.0,2926.0,1549.0,72.0,1992.0,2.47,3642.0,2462.0,202.0,890.0,1287.0,83.0,0.0,,,,,,,,,1005.0,46.0,64.0,65.0,139.0,3736.0,2010.0,3736.0,1072.0,938.0,1477.0,24.0,44.0,33.0,41.0,1477.0,48.0,1005.0,28.0,1400000US06001441928,06,001,441928,1477.0,0.0,24.0,8.0,7.0,32.0,63.0,441928,16.8,13.2,54.1,7.8,0.3,4.2,4.6,95.4,31.2,67.6,5.5,24.4,35.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,28.7,25.1,1.6,3.0,2.2,2.8,9.6,3.2,2.8,9.1
3064.0,657.0,26.0,2111.0,237.0,126111.0,198.0,3064.0,1983.0,37.0,2852.0,1778.0,268.0,1988.0,2.03,3064.0,2607.0,379.0,1578.0,538.0,112.0,0.0,,,,,,,,,1196.0,35.0,131.0,23.0,184.0,3064.0,2004.0,3064.0,376.0,1628.0,1510.0,0.0,128.0,70.0,14.0,1510.0,0.0,1196.0,265.0,1400000US06001441929,06,001,441929,1510.0,53.0,52.0,33.0,163.0,10.0,0.0,441929,21.4,0.8,68.9,7.7,1.9,6.5,15.1,84.9,31.2,85.1,12.4,51.5,17.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,12.3,53.1,0.0,8.5,4.6,0.9,14.0,0.0,22.2,20.6
2979.0,438.0,4.0,2014.0,292.0,189821.0,160.0,2933.0,1402.0,48.0,,1028.0,71.0,1988.0,3.09,2956.0,423.0,54.0,34.0,335.0,0.0,0.0,,,,,,,,,112.0,0.0,0.0,31.0,4.0,2979.0,1404.0,2979.0,1099.0,305.0,957.0,0.0,0.0,136.0,0.0,957.0,20.0,112.0,0.0,1400000US06001442000,06,001,442000,957.0,6.0,3.0,9.0,0.0,66.0,0.0,442000,14.7,0.1,67.6,9.8,3.4,5.5,6.9,93.1,31.2,14.3,1.8,1.2,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,36.9,10.2,0.0,0.0,14.2,0.0,14.2,2.1,0.0,8.8
5327.0,464.0,85.0,4448.0,65.0,227949.0,70.0,5315.0,2762.0,74.0,3501.0,1681.0,89.0,1971.0,3.35,5327.0,1165.0,29.0,438.0,648.0,50.0,0.0,,,,,,,,,321.0,7.0,16.0,0.0,20.0,5327.0,3203.0,5327.0,2234.0,969.0,1592.0,0.0,7.0,159.0,0.0,1592.0,64.0,321.0,6.0,1400000US06001442100,06,001,442100,1592.0,6.0,13.0,32.0,7.0,22.0,13.0,442100,8.7,1.6,83.5,1.2,2.7,1.3,5.3,94.7,13.4,21.9,0.5,8.2,12.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,41.9,18.2,0.0,0.4,10.0,0.0,10.4,4.0,1.9,5.8
7293.0,948.0,177.0,5550.0,426.0,231679.0,167.0,7282.0,3865.0,115.0,3428.0,2288.0,89.0,1963.0,3.31,7275.0,1457.0,26.0,517.0,346.0,503.0,15.0,,,,,,,,,394.0,28.0,12.0,0.0,64.0,7293.0,3730.0,7293.0,2546.0,1184.0,2199.0,0.0,0.0,125.0,15.0,2199.0,71.0,394.0,52.0,1400000US06001442200,06,001,442200,2199.0,0.0,0.0,47.0,56.0,13.0,0.0,442200,13.0,2.4,76.1,5.8,3.0,2.3,3.9,96.1,26.4,20.0,0.4,7.1,4.8,6.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,34.9,16.2,0.0,0.0,5.7,0.7,6.4,3.2,13.2,5.3
5397.0,1061.0,128.0,3121.0,794.0,148590.0,301.0,5397.0,2589.0,42.0,2763.0,1557.0,32.0,1970.0,3.53,5379.0,2997.0,286.0,456.0,1568.0,533.0,154.0,,,,,,,,,865.0,86.0,42.0,105.0,102.0,5397.0,2444.0,5397.0,1191.0,1253.0,1525.0,34.0,43.0,126.0,0.0,1525.0,117.0,865.0,60.0,1400000US06001442301,06,001,442301,1525.0,36.0,32.0,44.0,15.0,8.0,33.0,442301,19.7,2.4,57.8,14.7,1.6,5.6,2.1,97.9,38.7,55.7,5.3,8.5,29.2,9.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,22.1,23.2,2.2,2.8,8.3,0.0,13.3,7.7,6.9,11.0
6186.0,901.0,350.0,3538.0,948.0,147684.0,445.0,6186.0,3427.0,22.0,2117.0,2440.0,217.0,1986.0,2.77,6153.0,3500.0,172.0,1037.0,1909.0,342.0,40.0,,,,,,,,,1401.0,104.0,128.0,93.0,313.0,6186.0,2967.0,6186.0,1451.0,1516.0,2223.0,74.0,49.0,206.0,0.0,2223.0,315.0,1401.0,242.0,1400000US06001442302,06,001,442302,2223.0,86.0,87.0,22.0,73.0,34.0,0.0,442302,14.6,5.7,57.2,15.3,0.6,7.2,8.9,91.1,45.5,56.9,2.8,16.9,31.0,5.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.5,24.5,3.3,2.2,9.3,0.0,14.8,14.2,17.3,13.6
6417.0,1573.0,112.0,2805.0,1601.0,124886.0,470.0,6375.0,3769.0,111.0,2843.0,2020.0,37.0,1964.0,3.22,6390.0,2501.0,422.0,804.0,1058.0,217.0,0.0,,,,,,,,,735.0,83.0,73.0,19.0,174.0,6417.0,3012.0,6417.0,1142.0,1870.0,1983.0,82.0,0.0,138.0,0.0,1983.0,243.0,735.0,21.0,1400000US06001442400,06,001,442400,1983.0,84.0,31.0,62.0,49.0,9.0,8.0,442400,24.5,1.7,43.7,24.9,2.9,7.4,1.8,98.2,47.5,39.1,6.6,12.6,16.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,17.8,29.1,4.1,0.0,7.0,0.0,11.1,12.3,2.9,12.3
3280.0,438.0,104.0,1748.0,925.0,91867.0,109.0,3155.0,1694.0,40.0,2621.0,1051.0,0.0,1969.0,2.99,3141.0,1573.0,152.0,667.0,754.0,0.0,0.0,,,,,,,,,543.0,13.0,57.0,171.0,140.0,3280.0,1666.0,3280.0,746.0,920.0,1051.0,109.0,0.0,74.0,0.0,1051.0,11.0,543.0,35.0,1400000US06001442501,06,001,442501,1051.0,16.0,0.0,0.0,0.0,30.0,0.0,442501,13.4,3.2,53.3,28.2,2.4,3.5,0.0,100.0,70.2,50.1,4.8,21.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,22.7,28.0,10.4,0.0,7.0,0.0,17.4,1.0,6.4,4.4
3866.0,676.0,164.0,1817.0,1149.0,157760.0,13.0,3756.0,2614.0,72.0,2401.0,1090.0,10.0,1967.0,3.46,3738.0,1970.0,115.0,414.0,933.0,508.0,0.0,,,,,,,,,504.0,28.0,33.0,42.0,26.0,3866.0,2204.0,3866.0,988.0,1216.0,1080.0,0.0,17.0,142.0,0.0,1080.0,12.0,504.0,20.0,1400000US06001442502,06,001,442502,1080.0,0.0,0.0,0.0,0.0,10.0,7.0,442502,17.5,4.2,47.0,29.7,2.8,0.3,0.9,99.1,25.6,52.7,3.1,11.1,25.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,25.6,31.5,0.0,1.6,13.1,0.0,14.7,1.1,4.0,1.6
3924.0,1090.0,136.0,1449.0,1091.0,159000.0,75.0,3918.0,2079.0,16.0,3183.0,1226.0,16.0,1964.0,3.19,3857.0,1787.0,149.0,719.0,282.0,637.0,0.0,,,,,,,,,461.0,7.0,14.0,22.0,189.0,3924.0,1480.0,3924.0,971.0,509.0,1210.0,17.0,19.0,56.0,0.0,1210.0,147.0,461.0,45.0,1400000US06001442601,06,001,442601,1210.0,22.0,0.0,0.0,0.0,28.0,20.0,442601,27.8,3.5,36.9,27.8,0.8,1.9,1.3,98.7,50.3,46.3,3.9,18.6,7.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,24.7,13.0,1.4,1.6,4.6,0.0,7.6,12.1,9.8,5.8
4663.0,1364.0,484.0,1605.0,812.0,136513.0,651.0,4663.0,2272.0,73.0,2277.0,1768.0,149.0,1965.0,2.81,4557.0,2068.0,247.0,453.0,1095.0,33.0,230.0,,,,,,,,,733.0,35.0,42.0,79.0,248.0,4663.0,1798.0,4663.0,856.0,942.0,1619.0,14.0,10.0,55.0,0.0,1619.0,146.0,733.0,155.0,1400000US06001442602,06,001,442602,1619.0,7.0,137.0,46.0,11.0,32.0,10.0,442602,29.3,10.4,34.4,17.4,3.2,14.0,8.4,91.6,55.1,45.4,5.4,9.9,24.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,18.4,20.2,0.9,0.6,3.4,0.0,4.9,9.0,21.1,15.0
3139.0,946.0,33.0,1694.0,356.0,191760.0,180.0,3102.0,1512.0,44.0,3142.0,1067.0,28.0,1965.0,3.01,3124.0,796.0,153.0,360.0,260.0,10.0,2.0,,,,,,,,,268.0,0.0,0.0,0.0,36.0,3139.0,1360.0,3139.0,601.0,759.0,1039.0,0.0,1.0,23.0,0.0,1039.0,6.0,268.0,54.0,1400000US06001442700,06,001,442700,1039.0,11.0,0.0,27.0,10.0,0.0,22.0,442700,30.1,1.1,54.0,11.3,2.9,5.8,2.6,97.4,13.4,25.5,4.9,11.5,8.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,19.1,24.2,0.0,0.1,2.2,0.0,2.3,0.6,20.1,6.7
3115.0,752.0,23.0,1763.0,484.0,169310.0,59.0,3114.0,1862.0,90.0,3501.0,922.0,0.0,1967.0,3.33,3074.0,483.0,27.0,147.0,238.0,47.0,24.0,,,,,,,,,141.0,7.0,14.0,8.0,35.0,3115.0,1358.0,3115.0,800.0,558.0,922.0,0.0,17.0,52.0,0.0,922.0,32.0,141.0,3.0,1400000US06001442800,06,001,442800,922.0,13.0,0.0,7.0,0.0,14.0,6.0,442800,24.1,0.7,56.6,15.5,4.8,1.9,0.0,100.0,45.4,15.7,0.9,4.8,7.7,1.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,25.7,17.9,0.0,1.8,5.6,0.0,7.5,3.5,2.1,4.3
7780.0,1178.0,401.0,4616.0,1050.0,172578.0,204.0,7772.0,4253.0,299.0,2932.0,2386.0,96.0,1968.0,3.38,7742.0,3579.0,359.0,636.0,2295.0,206.0,0.0,,,,,,,,,1039.0,259.0,49.0,42.0,124.0,7780.0,3741.0,7780.0,1682.0,2059.0,2290.0,11.0,14.0,112.0,0.0,2290.0,74.0,1039.0,28.0,1400000US06001442900,06,001,442900,2290.0,31.0,15.0,27.0,0.0,0.0,0.0,442900,15.1,5.2,59.3,13.5,7.0,2.6,4.0,96.0,45.6,46.2,4.6,8.2,29.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,21.6,26.5,0.5,0.6,4.9,0.0,6.0,3.2,2.7,3.2
2762.0,497.0,135.0,1023.0,888.0,149803.0,168.0,2762.0,1491.0,40.0,3183.0,882.0,48.0,1957.0,3.28,2735.0,662.0,18.0,151.0,305.0,0.0,149.0,,,,,,,,,156.0,0.0,0.0,11.0,40.0,2762.0,805.0,2762.0,680.0,125.0,834.0,0.0,5.0,33.0,0.0,834.0,35.0,156.0,0.0,1400000US06001443001,06,001,443001,834.0,20.0,4.0,13.0,6.0,86.0,7.0,443001,18.0,4.9,37.0,32.2,2.7,6.1,5.4,94.6,32.7,24.2,0.7,5.5,11.2,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,24.6,4.5,0.0,0.6,4.0,0.0,4.6,4.2,0.0,16.3
6599.0,1035.0,115.0,4032.0,1153.0,134309.0,548.0,6599.0,3469.0,226.0,3007.0,1971.0,4.0,1975.0,3.33,6556.0,1738.0,69.0,323.0,1145.0,189.0,7.0,,,,,,,,,518.0,0.0,34.0,37.0,185.0,6599.0,3071.0,6599.0,1664.0,1407.0,1967.0,0.0,52.0,319.0,0.0,1967.0,128.0,518.0,13.0,1400000US06001443002,06,001,443002,1967.0,51.0,56.0,5.0,12.0,65.0,6.0,443002,15.7,1.7,61.1,17.5,6.5,8.3,0.2,99.8,49.4,26.5,1.1,4.9,17.5,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,25.2,21.3,0.0,2.6,16.2,0.0,18.9,6.5,2.5,9.9
4816.0,509.0,0.0,3919.0,284.0,229008.0,148.0,4816.0,2362.0,81.0,3501.0,1592.0,74.0,1976.0,3.16,4798.0,559.0,82.0,230.0,226.0,21.0,0.0,,,,,,,,,159.0,26.0,0.0,0.0,11.0,4816.0,2737.0,4816.0,2152.0,585.0,1518.0,0.0,38.0,141.0,0.0,1518.0,50.0,159.0,10.0,1400000US06001443102,06,001,443102,1518.0,25.0,11.0,0.0,6.0,9.0,15.0,443102,10.6,0.0,81.4,5.9,3.4,3.1,4.6,95.4,23.3,11.7,1.7,4.8,4.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,44.7,12.1,0.0,2.5,9.3,0.0,11.8,3.3,6.3,4.3
4125.0,775.0,50.0,3065.0,137.0,233906.0,103.0,4125.0,2197.0,124.0,3501.0,1259.0,32.0,1991.0,3.26,4004.0,532.0,0.0,258.0,253.0,21.0,0.0,,,,,,,,,131.0,29.0,0.0,10.0,0.0,4125.0,2319.0,4125.0,1929.0,390.0,1227.0,0.0,0.0,138.0,0.0,1227.0,24.0,131.0,0.0,1400000US06001443103,06,001,443103,1227.0,39.0,0.0,7.0,8.0,0.0,6.0,443103,18.8,1.2,74.3,3.3,5.6,2.5,2.5,97.5,29.8,13.3,0.0,6.4,6.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,46.8,9.5,0.0,0.0,11.2,0.0,11.2,2.0,0.0,4.9
5567.0,752.0,349.0,4166.0,113.0,205515.0,194.0,5388.0,2735.0,69.0,3075.0,1816.0,137.0,1979.0,3.27,5491.0,2108.0,167.0,404.0,1192.0,232.0,44.0,,,,,,,,,603.0,89.0,0.0,67.0,48.0,5567.0,3027.0,5567.0,1697.0,1330.0,1679.0,0.0,0.0,165.0,0.0,1679.0,89.0,603.0,34.0,1400000US06001443104,06,001,443104,1679.0,85.0,11.0,10.0,0.0,14.0,0.0,443104,13.5,6.3,74.8,2.0,2.5,3.6,7.5,92.5,33.8,38.4,3.0,7.4,21.7,4.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,30.5,23.9,0.0,0.0,9.8,0.0,9.8,5.3,5.6,7.1
4668.0,489.0,20.0,3955.0,99.0,225795.0,210.0,4643.0,2390.0,183.0,3501.0,1490.0,33.0,1985.0,3.2,4668.0,628.0,0.0,238.0,291.0,99.0,0.0,,,,,,,,,187.0,31.0,0.0,0.0,17.0,4668.0,2814.0,4668.0,2220.0,594.0,1457.0,0.0,7.0,201.0,0.0,1457.0,126.0,187.0,19.0,1400000US06001443105,06,001,443105,1457.0,53.0,28.0,0.0,8.0,0.0,26.0,443105,10.5,0.4,84.7,2.1,7.7,4.5,2.2,97.8,25.7,13.5,0.0,5.1,6.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,47.6,12.7,0.0,0.5,13.8,0.0,14.3,8.6,10.2,7.9
3611.0,516.0,11.0,2860.0,37.0,250001.0,103.0,3611.0,1794.0,111.0,,1196.0,65.0,1989.0,3.19,3611.0,102.0,49.0,0.0,26.0,27.0,0.0,,,,,,,,,33.0,0.0,0.0,0.0,0.0,3611.0,1729.0,3611.0,1289.0,440.0,1131.0,0.0,0.0,113.0,0.0,1131.0,39.0,33.0,8.0,1400000US06001443200,06,001,443200,1131.0,21.0,0.0,11.0,0.0,18.0,0.0,443200,14.3,0.3,79.2,1.0,6.2,2.9,5.4,94.6,0.0,2.8,1.4,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,35.7,12.2,0.0,0.0,10.0,0.0,10.0,3.4,24.2,4.4
